,cellID,sex,ageAtInj,ageAtExpt,incubation,unit,protocol,exptSeq,exptID,sweep,stimFreq,numSq,intensity,pulseWidth,clampMode,clampPotential,condition,AP,IR,tau,numPatterns,patternList,sweepBaseline,numPulses,T0,T1,T2,T3,T4,T5,T6,T7,T8,A0,A1,A2,A3,A4,A5,A6,A7,A8,P0,P1,P2,P3,P4,P5,P6,P7,P8,S0,S1,S2,S3,S4,S5,S6,S7,S8,D0,D1,D2,D3,D4,D5,D6,D7,D8,TP0,TP1,TP2,TP3,TP4,TP5,TP6,TP7,TP8,FP0,FP1,FP2,FP3,FP4,FP5,FP6,FP7,FP8,FA0,FA1,FA2,FA3,FA4,FA5,FA6,FA7,FA8
1605,3882,M,37 days,83 days,46 days,mV,FreqSweep,4,16,91,20,1,100,2,CC,-70,Control,TRUE,60.88116765,0.005639722,1,6,-74.42626343,9,0.231575,0.231575,0.281575,0.331575,0.381575,0.431575,0.481575,0.531575,0.581575,0.001870724,0.001870724,-2.20E-05,-0.001290745,0.008641855,0.008315065,0.00240792,0.000768707,0.002234316,0.187222053,0.187222053,0.095569318,0.043541399,0.628851944,0.495719611,0.188437612,0.139790544,0.182543582,0.023964423,0.023964423,0.010922208,0.016991765,0.104808657,0.104362023,inf,0.052015086,0.003995482,0.0365,0.0365,0.031,0.0234,0.02465,0.01205,0.04055,0.0418,0.03465,0.02315,0.02315,0.0073,0.0044,0.01585,0.0233,0,0.02105,0.03695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1606,3882,M,37 days,83 days,46 days,mV,FreqSweep,4,16,92,20,1,100,2,CC,-70,Control,TRUE,59.47041512,0.008021667,1,16,-74.45067749,9,0.231575,0.231575,0.281575,0.331575,0.381575,0.431575,0.481575,0.531575,0.581575,0.007783418,0.007783418,0.013595895,0.012329804,0.029776638,0.036632691,0.032309269,0.029900317,0.021524051,0.270715881,0.270715881,0.46348301,0.319417907,1.143448881,1.518986825,1.103550163,0.933517792,0.534032372,0.011192388,0.011192388,0.031028151,0.012285304,0.063524938,0.095308977,0.052239061,0.049787616,0.038145169,0.0177,0.0177,0.0445,0.01175,0.02495,0.00965,0.04845,0.01065,0.04735,0.0196,0.0196,0.01275,0.02595,0.018,0.015,0.0196,0.01855,0.0121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1607,3882,M,37 days,83 days,46 days,mV,FreqSweep,4,16,93,20,1,100,2,CC,-70,Control,TRUE,60.30446291,0.005385661,1,26,-74.36522827,9,0.231575,0.231575,0.281575,0.331575,0.381575,0.431575,0.481575,0.531575,0.581575,0.027568324,0.027568324,0.021748995,0.022260581,0.0302808,0.023364843,0.008691016,0.008077991,0.020530751,0.970868909,0.970868909,0.565870734,0.917692739,1.366555,0.825918444,0.403093843,0.49960677,0.965457412,0.069658756,0.069658756,0.037724716,0.059205983,0.089244408,0.045411323,0.020737947,0.012260289,0.059185129,0.008,0.008,0.00915,0.0156,0.0089,0.04065,0.03405,0.04975,0.00995,0.01335,0.01335,0.0144,0.01495,0.01545,0.0186,0.01685,0.0428,0.0152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1608,3882,M,37 days,83 days,46 days,mV,FreqSweep,4,16,94,20,1,100,2,CC,-70,Control,TRUE,48.35729003,0.004867777,1,36,-74.23705444,9,0.231575,0.231575,0.281575,0.331575,0.381575,0.431575,0.481575,0.531575,0.581575,0.038178764,0.038178764,0.029740292,0.035939348,0.01622604,0.018926059,0.00160754,0.009704778,0.01181217,1.346583283,1.346583283,0.928534702,1.321752435,0.705466887,0.684150006,0.198273398,0.36480672,0.420795302,0.080094173,0.080094173,0.062422501,0.073176605,0.046835976,0.038274126,inf,0.010204384,0.024661996,0.0088,0.0088,0.04125,0.0103,0.00055,0.00445,0.0336,0.01115,0.0149,0.0163,0.0163,0.013,0.0176,0.0151,0.01715,0.00525,0.0374,0.01555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1609,3882,M,37 days,83 days,46 days,mV,FreqSweep,4,16,95,20,1,100,2,CC,-70,Control,TRUE,44.25865114,0.008605724,1,1,-74.31640015,9,0.231575,0.231575,0.281575,0.331575,0.381575,0.431575,0.481575,0.531575,0.581575,0.01046131,0.01046131,0.001525861,0.006916174,0.009852278,0.011426139,0.008000461,0.006991387,0.01644467,0.474715889,0.474715889,0.169942959,0.242486206,0.288849896,0.439742377,0.31631602,0.248129428,0.564476642,0.072337659,0.072337659,inf,0.009128892,0.026714441,0.024687291,0.021909335,0.004227977,0.025658029,0.0087,0.0087,0.0481,0.0441,0.03375,0.04465,0.0133,0.01045,0.001,0.0162,0.0162,0.0002,0.02595,0.00915,0.01515,0.014,0.0484,0.01975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1610,3882,M,37 days,83 days,46 days,mV,FreqSweep,4,16,96,20,1,100,2,CC,-70,Control,TRUE,51.33659244,0.01193277,1,11,-73.81591187,9,0.231575,0.231575,0.281575,0.331575,0.381575,0.431575,0.481575,0.531575,0.581575,0.00346814,0.00346814,-0.002271975,0.022649752,0.008112189,-0.020080675,0.010486758,0.00822889,0.008725985,0.594762292,0.594762292,0.270596059,1.076926783,0.554010062,-0.165550985,0.63553877,0.269143455,0.445141835,0.169932083,0.169932083,0.014981097,0.060671931,0.027614209,nan,0.151770453,0.15379626,0.007282484,0.00895,0.00895,0.01015,0.0098,0.0361,0.03805,0.02265,0.0115,0.01485,0.01445,0.01445,0.04605,0.016,0.0176,0,0.01865,0.0019,0.04995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1611,3882,M,37 days,83 days,46 days,mV,FreqSweep,4,16,97,20,1,100,2,CC,-70,Control,TRUE,67.24138856,0.003975971,1,21,-74.07225952,9,0.231575,0.231575,0.281575,0.331575,0.381575,0.431575,0.481575,0.531575,0.581575,0.016613796,0.016613796,0.012326867,0.02547983,0.020341278,0.020915545,0.002889675,0.004376414,0.020989231,0.705350195,0.705350195,0.428507115,0.992468288,0.793101754,0.823955862,0.170580684,0.232236959,0.70608169,0.046828229,0.046828229,0.027757546,0.044109702,0.046653044,0.03621784,0.002776491,0.176942445,0.045189228,0.00835,0.00835,0.03245,0.00945,0.03275,0.0049,0.0287,0.04535,0.04,0.01565,0.01565,0.0128,0.0212,0.0171,0.02085,0.04975,0.0016,0.01645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1612,3882,M,37 days,83 days,46 days,mV,FreqSweep,4,16,98,20,1,100,2,CC,-70,Control,TRUE,67.01975465,0.008396338,1,31,-73.7121521,9,0.231575,0.231575,0.281575,0.331575,0.381575,0.431575,0.481575,0.531575,0.581575,0.018833523,0.018833523,0.019033939,0.02181148,0.025301242,0.005307595,0.014084818,0.027226541,0.020911889,0.570786091,0.570786091,0.699901689,0.646474673,1.049486386,0.244060793,0.443690583,0.780010942,0.705944971,0.026318667,0.026318667,0.044088295,0.043828791,0.073648167,0.012930373,0.03837324,0.051570971,0.045000476,0.0272,0.0272,0.0458,0.008,0.0086,0.0012,0.00725,0.0273,0.04055,0.0199,0.0199,0.0151,0.0151,0.01295,0.0192,0.0343,0.01455,0.0142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1613,3882,M,37 days,83 days,46 days,mV,FreqSweep,4,16,99,20,1,100,2,CC,-70,Control,TRUE,65.34706354,0.007489362,1,41,-73.3215271,9,0.231575,0.231575,0.281575,0.331575,0.381575,0.431575,0.481575,0.531575,0.581575,-0.000651688,-0.000651688,-0.00083251,-0.002626984,0.017672279,0.015624971,-0.000732985,0.005256846,0.001828628,0.056926762,0.056926762,0.156846539,0.069861397,0.905616228,0.858450878,0.182131184,0.253588376,0.184540255,0.002108399,0.002108399,0.005515483,0.001140594,0.209997966,0.105655493,0.010333684,0.031452822,0.031748861,0.0305,0.0305,0.00825,0.0388,0.00895,0.03545,0.04085,0.03105,0.01975,0.0296,0.0296,0.0318,0.04985,0.0164,0.0159,0.0144,0.0207,0.00735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1614,3882,M,37 days,83 days,46 days,mV,FreqSweep,4,16,100,20,1,100,2,CC,-70,Control,TRUE,72.12600708,0.00708233,1,7,-73.92577515,9,0.231575,0.231575,0.281575,0.331575,0.381575,0.431575,0.481575,0.531575,0.581575,0.010545541,0.010545541,0.006986352,0.029638126,0.016951804,0.019911,0.000980917,-0.001805705,-0.006073274,0.325152103,0.325152103,0.326584289,1.049516224,0.424819432,0.930778955,0.134413562,0.114588877,-0.007793385,0.011586712,0.011586712,0.005348361,0.057507738,0.033816472,0.050312376,0.004876683,0.021318861,nan,0.044,0.044,0.0427,0.04395,0.03375,0.00365,0.04325,0.00925,0.03055,0.04335,0.04335,0.0495,0.01735,0.04515,0.01815,0.0327,0.0052,0.0377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1615,3882,M,37 days,83 days,46 days,mV,FreqSweep,4,16,101,20,1,100,2,CC,-70,Control,TRUE,58.32918882,0.007015983,1,17,-74.04174194,9,0.231575,0.231575,0.281575,0.331575,0.381575,0.431575,0.481575,0.531575,0.581575,0.007340151,0.007340151,0.013265733,0.020409991,0.016249714,0.009954346,-0.004615819,-0.001905873,-0.010227738,0.370869796,0.370869796,0.721861096,1.041673269,1.038766192,0.482557213,0.025657637,0.185192766,-0.059814626,0.091291027,0.091291027,0.162672923,0.057670492,0.255696293,0.028917286,0.068420366,0.019116673,nan,0.0318,0.0318,0.009,0.01005,0.00935,0.0086,0.0343,0.00485,0.02715,0.0123,0.0123,0.01455,0.01625,0.01485,0.01425,0.0118,0.02,0.04825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1616,3882,M,37 days,83 days,46 days,mV,FreqSweep,4,16,102,20,1,100,2,CC,-70,Control,TRUE,44.04467344,0.010096996,1,27,-74.26146851,9,0.231575,0.231575,0.281575,0.331575,0.381575,0.431575,0.481575,0.531575,0.581575,0.025042405,0.025042405,-0.001879918,0.016208244,0.008714072,0.023299056,0.001694981,0.008384536,0.011844702,1.428003093,1.428003093,0.079415803,0.73406169,0.420084518,1.06690988,0.178118946,0.316692147,0.462740857,0.292923711,0.292923711,0.021536489,0.049766894,0.023501232,0.054889254,0.00833305,0.018096694,0.015719435,0.0072,0.0072,0.02075,0.0096,0.01075,0.04295,0.0141,0.0339,0.0089,0.0135,0.0135,0.01605,0.01495,0.0179,0.01715,0.02975,0.0163,0.0249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1617,3882,M,37 days,83 days,46 days,mV,FreqSweep,4,16,103,20,1,100,2,CC,-70,Control,TRUE,58.58662724,0.011758316,1,37,-74.20043335,9,0.231575,0.231575,0.281575,0.331575,0.381575,0.431575,0.481575,0.531575,0.581575,0.005055383,0.005055383,0.003276434,0.021568283,0.010832397,0.011963775,0.013570338,0.001661957,0.01713135,0.417342109,0.417342109,0.465821284,0.953884932,0.335028767,0.583655398,0.803641557,0.192892482,1.08001681,0.044516492,0.044516492,0.084694779,0.195668704,0.012322897,0.035643078,0.14286961,inf,0.224419077,0.0282,0.0282,0.01565,0.0085,0.01185,0.0095,0.0346,0.00645,0.0102,0.01745,0.01745,0.0162,0.01655,0.02225,0.0163,0.01605,0.026,0.01625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1618,3882,M,37 days,83 days,46 days,mV,FreqSweep,4,16,104,20,1,100,2,CC,-70,Control,TRUE,63.23860288,0.013152829,1,2,-74.23705444,9,0.231575,0.231575,0.281575,0.331575,0.381575,0.431575,0.481575,0.531575,0.581575,0.023866814,0.023866814,0.01518573,0.028928377,0.012927662,0.008588666,0.013196562,0.01082843,0.007520028,0.761314654,0.761314654,0.48368227,1.108782597,0.526162185,0.267396844,0.472262645,0.355612281,0.275269632,0.049718508,0.049718508,inf,0.06669369,0.032757179,0.072514398,0.041978902,0.020995559,0.04317955,0.0292,0.0292,0.0059,0.00535,0.0289,0.0239,0.01805,0.0202,0.01435,0.0144,0.0144,0.0115,0.0156,0.01335,0.04085,0.0098,0.01415,0.00935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1619,3882,M,37 days,83 days,46 days,mV,FreqSweep,4,16,105,20,1,100,2,CC,-70,Control,TRUE,58.34928155,0.011236414,1,12,-74.26146851,9,0.231575,0.231575,0.281575,0.331575,0.381575,0.431575,0.481575,0.531575,0.581575,0.012913311,0.012913311,0.001715314,0.01044795,0.013192766,0.0009881,0.002157608,0.001850279,0.011085808,0.639729882,0.639729882,0.205737043,0.466850692,0.538142067,0.138746361,0.25096132,0.171956131,0.478959481,0.043556077,0.043556077,0.003809945,0.03138492,0.0287969,inf,0.032123049,0.007109297,0.009144811,0.0454,0.0454,0.0193,0.0022,0.0234,0.04565,0.0088,0.00075,0.0407,0.0133,0.0133,0.04385,0.0159,0.0201,0.00025,0.0165,0.01955,0.04985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1620,3882,M,37 days,83 days,46 days,mV,FreqSweep,4,16,106,20,1,100,2,CC,-70,Control,TRUE,50.08743405,0.00672013,1,22,-74.43236694,9,0.231575,0.231575,0.281575,0.331575,0.381575,0.431575,0.481575,0.531575,0.581575,0.020093647,0.020093647,0.037574062,0.055848842,0.002139233,0.019716953,0.020929047,0.006691409,0.00798413,0.554168709,0.554168709,1.294413746,2.114704143,0.201405557,0.953671181,0.73462892,0.268422638,0.293650217,0.020765104,0.020765104,0.071911875,0.225568442,inf,0.01801504,inf,0.017179049,0.016145716,0.0045,0.0045,0.01045,0.0024,0.0006,0.03575,0.0191,0.0454,0.0142,0.0268,0.0268,0.0166,0.01325,0.00015,0.04355,0,0.0166,0.02125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1621,3882,M,37 days,83 days,46 days,mV,FreqSweep,4,16,107,20,1,100,2,CC,-70,Control,TRUE,67.58602858,0.010006482,1,32,-74.20653687,9,0.231575,0.231575,0.281575,0.331575,0.381575,0.431575,0.481575,0.531575,0.581575,0.017857233,0.017857233,0.024383612,0.016920549,0.015957141,0.014788775,0.017646427,0.028191706,0.019025331,0.48971008,0.48971008,0.871125049,0.438909772,0.556267389,0.457155559,0.723416729,0.725106878,0.48454689,0.032511873,0.032511873,0.053402302,inf,0.033713175,0.028024862,0.013108344,0.044450996,inf,0.03695,0.03695,0.0487,0.03625,0.02415,0.00345,0.025,0.01105,0.04845,0.01905,0.01905,0.0142,0.0421,0.0152,0.0203,0.04665,0.0184,0.01545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
